day,time,close,open,high,low,volume
2013.01.08,0:00,139.705,141.434,141.501,139.44,96635
2013.01.09,0:00,140.768,139.707,140.988,139.368,96782
2013.01.10,0:00,143.502,140.764,143.512,140.745,100962
2013.01.11,0:00,143.827,143.5,144.384,142.981,104027
2013.01.14,0:00,143.815,144.021,144.768,142.813,94880
2013.01.15,0:00,142.609,143.811,144.148,141.614,118819
2013.01.16,0:00,141.431,142.608,142.772,140.478,115895
2013.01.17,0:00,143.709,141.427,144.222,140.837,117662
2013.01.18,0:00,142.897,143.712,144.079,142.484,105800
2013.01.21,0:00,141.81,142.771,143.034,141.727,84082
2013.01.22,0:00,140.474,141.811,142.786,139.752,119393
2013.01.23,0:00,140.371,140.475,140.807,139.226,99822
2013.01.24,0:00,142.589,140.374,142.887,139.84,104660
2013.01.25,0:00,143.551,142.587,144.208,142.449,108710
2013.01.28,0:00,142.564,143.465,143.945,142.15,91142
2013.01.29,0:00,142.946,142.558,143.106,141.858,99494
2013.01.30,0:00,143.876,142.944,144.171,142.863,98065
2013.01.31,0:00,145.39,143.877,145.487,143.408,93445
2013.02.01,0:00,145.663,145.387,146.45,144.867,97524
2013.02.04,0:00,145.558,145.569,146.574,145.169,98189
2013.02.05,0:00,146.584,145.556,147.218,144.82,112843
2013.02.06,0:00,146.591,146.577,147.213,145.914,112851
2013.02.07,0:00,147.094,146.586,147.936,145.975,113871
2013.02.08,0:00,146.418,147.089,147.264,145.024,109815
2013.02.11,0:00,147.655,146.488,147.891,145.836,96756
2013.02.12,0:00,146.375,147.657,147.75,145.245,115255
2013.02.13,0:00,145.118,146.374,146.572,144.938,99706
2013.02.14,0:00,143.859,145.121,145.347,143.545,97499
2013.02.15,0:00,145.054,143.86,145.603,142.728,112733
2013.02.18,0:00,145.267,145.244,145.857,144.992,84269
2013.02.19,0:00,144.309,145.265,145.338,143.852,85538
2013.02.20,0:00,142.496,144.31,144.703,142.47,101649
2013.02.21,0:00,142.001,142.493,142.922,141.297,109120
2013.02.22,0:00,141.622,142.015,143.015,141.529,99946
2013.02.25,0:00,139.184,142.516,142.763,137.859,135542
2013.02.26,0:00,139.066,139.18,140.551,137.805,140700
2013.02.27,0:00,139.779,139.067,139.911,138.113,114887
2013.02.28,0:00,140.319,139.781,140.853,139.438,99048
2013.03.01,0:00,140.69,140.321,140.881,139.08,97423
2013.03.04,0:00,141.25,140.82,141.259,140.182,90334
2013.03.05,0:00,141.074,141.249,141.411,140.545,94101
2013.03.06,0:00,141.233,141.077,141.462,140.665,88293
2013.03.07,0:00,142.325,141.232,142.975,140.537,104961
2013.03.08,0:00,143.222,142.327,144.738,142.264,106462
2013.03.11,0:00,143.649,143.153,143.756,142.78,84999
2013.03.12,0:00,142.964,143.652,144.101,141.978,107175
2013.03.13,0:00,143.311,142.967,143.782,142.607,97019
2013.03.14,0:00,144.943,143.317,144.996,142.994,96278
2013.03.15,0:00,143.972,144.94,145.839,143.769,94836
2013.03.18,0:00,143.912,143.001,144.314,142.325,125794
2013.03.19,0:00,143.555,143.913,144.596,143.13,94111
2013.03.20,0:00,144.971,143.554,145.231,143.2,96536
2013.03.21,0:00,144.113,144.972,145.183,143.4,106009
2013.03.22,0:00,143.826,144.11,144.51,142.986,89345
2013.03.24,0:00,143.92,143.86,144.002,143.857,620
2013.03.25,0:00,142.852,143.919,144.752,141.859,112117
2013.03.26,0:00,143.269,142.853,143.507,142.445,95965
2013.03.27,0:00,142.762,143.27,143.78,142.017,91979
2013.03.28,0:00,143.073,142.761,143.13,142.172,88109
2013.03.29,0:00,143.177,143.071,143.253,142.58,59553
2013.04.01,0:00,141.958,143.207,143.367,141.783,70188
2013.04.02,0:00,141.08,141.963,142.101,140.921,87761
2013.04.03,0:00,140.711,141.079,141.493,140.43,85159
2013.04.04,0:00,146.721,140.73,146.774,140.355,132205
2013.04.05,0:00,149.582,146.72,150.002,145.923,138916
2013.04.08,0:00,151.536,150.349,151.758,150.278,131045
2013.04.09,0:00,151.69,151.537,152.354,150.53,122225
2013.04.10,0:00,152.937,151.689,153.017,151.358,86274
2013.04.11,0:00,153.326,152.931,153.817,152.264,99685
2013.04.12,0:00,150.935,153.327,153.512,150.537,107758
2013.04.15,0:00,147.851,150.708,151.706,147.168,145323
2013.04.16,0:00,149.801,147.85,150.26,146.408,146682
2013.04.17,0:00,149.471,149.8,151.131,148.078,138554
2013.04.18,0:00,149.928,149.47,150.446,148.702,119424
2013.04.19,0:00,151.547,149.94,152.486,149.842,112756
2013.04.22,0:00,151.7,152.03,152.189,150.866,104790
2013.04.23,0:00,151.555,151.701,151.987,149.934,121201
2013.04.24,0:00,151.878,151.556,152.264,151.071,103487
2013.04.25,0:00,153.137,151.885,153.736,151.4,107685
2013.04.26,0:00,151.697,153.141,153.392,151.089,121842
2013.04.29,0:00,151.492,151.647,152.179,151.013,84872
2013.04.30,0:00,151.307,151.487,151.953,150.712,90522
2013.05.01,0:00,151.459,151.305,152.202,150.823,81409
2013.05.02,0:00,152.097,151.461,153.21,150.921,82285
2013.05.03,0:00,154.151,152.1,154.646,152.018,68744
2013.05.06,0:00,154.316,154.396,154.757,154.12,56433
2013.05.07,0:00,153.25,154.318,154.466,152.986,77338
2013.05.08,0:00,153.758,153.249,154.087,152.704,86730
2013.05.09,0:00,155.384,153.762,155.778,153.241,100486
2013.05.10,0:00,156.095,155.385,156.646,155.291,118810
2013.05.13,0:00,155.745,156.424,156.726,155.529,98934
2013.05.14,0:00,155.734,155.743,156.026,154.935,115464
2013.05.15,0:00,155.728,155.743,156.43,155.359,121883
2013.05.16,0:00,156.097,155.736,156.472,155.329,117267
2013.05.17,0:00,156.553,156.089,156.662,155.647,106494
2013.05.20,0:00,155.98,156.078,156.319,154.982,99114
2013.05.21,0:00,155.273,155.984,156.514,155.102,99260
2013.05.22,0:00,155.197,155.265,156.066,154.521,116910
2013.05.23,0:00,154.077,155.191,155.554,151.758,156969
2013.05.24,0:00,153.219,154.074,154.726,152.241,146623
2013.05.27,0:00,152.519,152.938,153.226,152.344,75682
2013.05.28,0:00,153.82,152.53,154.601,152.467,116480
2013.05.29,0:00,153,153.805,154.002,152.204,123007
2013.05.30,0:00,153.401,152.996,153.987,152.225,131938
2013.05.31,0:00,152.692,153.38,154.198,152.346,130505
2013.06.03,0:00,152.467,152.729,153.213,151.903,116489
2013.06.04,0:00,153.111,152.465,153.773,152.255,115419
2013.06.05,0:00,152.565,153.11,153.711,152.363,123416
2013.06.06,0:00,151.26,152.567,153.546,150.317,131478
2013.06.07,0:00,151.716,151.257,152.008,148.182,176564
2013.06.10,0:00,153.747,151.805,154.166,151.788,124417
2013.06.11,0:00,150.194,153.732,154.204,149.34,151927
2013.06.12,0:00,150.503,150.198,151.994,149.266,129249
2013.06.13,0:00,149.844,150.504,150.602,147.069,145779
2013.06.14,0:00,147.753,149.845,150.542,147.378,136310
2013.06.17,0:00,148.543,148.101,149.417,147.886,98232
2013.06.18,0:00,149.084,148.542,149.586,148.404,99746
2013.06.19,0:00,149.302,149.081,150.279,148.239,98038
2013.06.20,0:00,150.786,149.327,151.892,148.847,126952
2013.06.21,0:00,150.897,150.8,151.893,149.711,115598
2013.06.24,0:00,150.776,150.522,151.71,149.684,121600
2013.06.25,0:00,150.794,150.779,151.43,149.64,99874
2013.06.26,0:00,149.563,150.841,151.356,149.217,90786
2013.06.27,0:00,150.03,149.572,150.575,149.342,86394
2013.06.28,0:00,150.782,150.031,151.138,150,96401
2013.07.01,0:00,151.615,150.855,152.036,150.802,79590
2013.07.02,0:00,152.474,151.614,152.699,151.221,81681
2013.07.03,0:00,152.665,152.475,152.988,151.207,88992
2013.07.04,0:00,150.738,152.667,152.838,150.263,76302
2013.07.05,0:00,150.619,150.768,151.081,149.45,93064
2013.07.08,0:00,150.914,150.584,151.103,150.167,77498
2013.07.09,0:00,150.337,150.906,151.576,149.746,84400
2013.07.10,0:00,149.591,150.344,150.422,148.745,87670
2013.07.11,0:00,150.176,149.567,150.601,148.91,114194
2013.07.12,0:00,149.834,150.164,150.635,149.388,86684
2013.07.15,0:00,150.743,150.178,151.241,149.656,72379
2013.07.16,0:00,150.188,150.751,151.078,149.764,87917
2013.07.17,0:00,151.452,150.19,152.014,149.891,78257
2013.07.18,0:00,152.872,151.453,153.068,151.337,88608
2013.07.19,0:00,153.587,152.848,153.637,152.139,94758
2013.07.22,0:00,153.046,153.332,153.581,152.329,85583
2013.07.23,0:00,152.756,153.049,153.635,152.304,94466
2013.07.24,0:00,153.5,152.759,154.012,152.759,74343
2013.07.25,0:00,152.758,153.498,153.791,152.221,92044
2013.07.26,0:00,151.106,152.76,152.881,150.692,86562
2013.07.29,0:00,150.219,150.823,151.247,149.968,85309
2013.07.30,0:00,149.335,150.217,150.886,149.157,85148
2013.07.31,0:00,148.82,149.329,149.483,148.255,97109
2013.08.01,0:00,150.471,148.812,150.651,148.22,97971
2013.08.02,0:00,151.209,150.469,151.792,150.116,116037
2013.08.05,0:00,150.876,151.223,151.479,150.307,102210
2013.08.06,0:00,149.973,150.876,151.417,149.875,108535
2013.08.07,0:00,149.167,149.966,150.677,147.592,137757
2013.08.08,0:00,150.194,149.166,150.294,148.917,110355
2013.08.09,0:00,149.128,150.19,150.63,149.052,82830
2013.08.12,0:00,149.782,149.136,149.903,148.844,78050
2013.08.13,0:00,151.658,149.794,152.063,149.722,92324
2013.08.14,0:00,152.053,151.658,152.566,151.179,85067
2013.08.15,0:00,152.219,152.049,153.223,151.474,109000
2013.08.16,0:00,152.338,152.268,152.739,151.765,83039
2013.08.19,0:00,152.583,152.432,153.557,152.19,91137
2013.08.20,0:00,152.331,152.577,153.099,151.716,98888
2013.08.21,0:00,152.896,152.344,153.621,152.1,98498
2013.08.22,0:00,153.825,152.888,154.006,152.635,96343
2013.08.23,0:00,153.618,153.836,154.645,153.397,96567
2013.08.26,0:00,153.378,153.376,153.959,153.22,53276
2013.08.27,0:00,150.817,153.378,153.467,150.688,80157
2013.08.28,0:00,151.547,150.765,151.876,150.465,91079
2013.08.29,0:00,152.429,151.551,152.627,151.49,85544
2013.08.30,0:00,152.116,152.409,152.643,151.662,74273
2013.09.02,0:00,154.353,152.856,154.906,152.374,63573
2013.09.03,0:00,154.857,154.342,155.428,154.314,74990
2013.09.04,0:00,155.783,154.857,155.982,154.74,71299
2013.09.05,0:00,156.01,155.773,156.411,155.485,72706
2013.09.06,0:00,154.857,156.006,156.194,154.122,73550
2013.09.09,0:00,156.24,155.678,156.622,155.491,81442
2013.09.10,0:00,157.892,156.238,158.035,156.156,78404
2013.09.11,0:00,157.968,157.888,158.526,157.492,75034
2013.09.12,0:00,157.306,157.963,158.204,156.676,77567
2013.09.13,0:00,157.701,157.326,157.955,157.111,67318
2013.09.16,0:00,157.438,157.252,157.92,156.949,68117
2013.09.17,0:00,157.601,157.436,158.147,157.398,78112
2013.09.18,0:00,158.082,157.6,158.225,157.325,91425
2013.09.19,0:00,159.368,158.081,159.967,157.989,104895
2013.09.20,0:00,158.895,159.367,159.671,158.865,79243
2013.09.23,0:00,158.508,158.813,159.028,158.183,58332
2013.09.24,0:00,157.993,158.507,158.944,157.324,77360
2013.09.25,0:00,158.254,157.983,158.812,157.36,75040
2013.09.26,0:00,158.716,158.253,159.253,158.007,81807
2013.09.27,0:00,158.45,158.731,159.045,158.222,73043
2013.09.30,0:00,158.93,157.613,159.401,157.38,82008
2013.10.01,0:00,158.652,158.928,159.933,158.425,84697
2013.10.02,0:00,157.917,158.709,158.796,157.485,90537
2013.10.03,0:00,157.047,157.901,158.824,156.687,93499
2013.10.04,0:00,156.003,157.065,157.354,155.711,88095
2013.10.07,0:00,155.601,155.726,156.161,155.404,73836
2013.10.08,0:00,155.755,155.605,156.646,155.357,90266
2013.10.09,0:00,155.241,155.757,156.54,154.704,96097
2013.10.10,0:00,156.689,155.245,156.982,155.233,92400
2013.10.11,0:00,157.226,156.691,157.505,156.414,81213
2013.10.14,0:00,157.476,156.912,157.61,156.682,46528
2013.10.15,0:00,157.021,157.486,157.694,156.745,82137
2013.10.16,0:00,157.44,157.021,158.016,156.917,86436
2013.10.17,0:00,158.222,157.434,158.284,157.047,102224
2013.10.18,0:00,157.971,158.222,158.658,157.962,75217
2013.10.21,0:00,158.512,158.231,158.747,158.097,65991
2013.10.22,0:00,159.286,158.506,159.515,158.274,78785
2013.10.23,0:00,157.376,159.285,159.35,156.851,97698
2013.10.24,0:00,157.579,157.364,158.186,157.034,96163
2013.10.25,0:00,157.415,157.576,157.939,157.116,94673
2013.10.27,0:00,157.879,157.941,157.981,157.833,948
2013.10.28,0:00,157.654,157.882,158.287,157.553,73229
2013.10.29,0:00,157.556,157.654,157.672,156.739,94500
2013.10.30,0:00,157.843,157.554,158.162,157.324,93200
2013.10.31,0:00,157.778,157.845,157.962,157.268,107187
2013.11.01,0:00,157.064,157.779,157.795,156.808,99186
2013.11.04,0:00,157.411,157.348,157.66,157.082,67034
2013.11.05,0:00,158.005,157.413,158.238,156.615,91951
2013.11.06,0:00,158.612,157.996,158.979,157.906,86392
2013.11.07,0:00,157.862,158.61,159.258,157.264,115805
2013.11.08,0:00,158.582,157.86,158.837,157.527,105092
2013.11.11,0:00,158.513,158.727,158.806,158.329,71720
2013.11.12,0:00,158.42,158.515,159.215,158.015,103271
2013.11.13,0:00,159.315,158.428,159.405,157.957,101588
2013.11.14,0:00,160.671,159.314,160.901,159.08,117769
2013.11.15,0:00,161.418,160.676,161.631,160.636,94233
2013.11.18,0:00,161.051,161.636,161.74,160.714,86214
2013.11.19,0:00,161.373,161.053,161.597,160.389,100096
2013.11.20,0:00,161.047,161.386,161.704,160.836,115213
2013.11.21,0:00,163.815,161.048,163.858,160.994,116159
2013.11.22,0:00,164.248,163.811,164.357,163.496,97314
2013.11.25,0:00,164.225,164.33,165.264,163.803,92926
2013.11.26,0:00,164.165,164.224,164.367,163.657,92448
2013.11.27,0:00,166.326,164.165,166.435,164.004,103980
2013.11.28,0:00,167.15,166.328,167.299,165.945,87893
2013.11.29,0:00,167.591,167.149,167.877,166.834,118859
2013.12.02,0:00,168.333,167.75,168.774,167.69,108442
2013.12.03,0:00,167.986,168.342,169.12,167.315,116930
2013.12.04,0:00,167.668,167.988,168.371,166.855,141331
2013.12.05,0:00,166.223,167.677,167.758,165.852,138985
2013.12.06,0:00,168.195,166.224,168.242,165.997,122320
2013.12.09,0:00,169.625,168.364,169.715,168.104,105518
2013.12.10,0:00,169.082,169.597,170.038,168.658,108210
2013.12.11,0:00,167.673,169.076,169.332,167.512,113373
2013.12.12,0:00,168.969,167.675,169.057,167.619,112255
2013.12.13,0:00,168.182,168.973,169.799,167.689,106966
2013.12.16,0:00,167.85,168.236,168.417,167.325,101934
2013.12.17,0:00,166.949,167.856,168.148,166.564,93460
2013.12.18,0:00,170.887,166.953,171.166,166.851,131385
2013.12.19,0:00,170.617,170.884,171.058,169.894,113897
2013.12.20,0:00,169.96,170.616,171.042,169.763,109166
2013.12.23,0:00,170.23,169.857,170.341,169.751,69785
2013.12.24,0:00,170.651,170.239,170.807,170.121,55847
2013.12.26,0:00,171.897,171.613,172.178,171.315,41725
2013.12.27,0:00,173.269,171.889,173.9,171.869,95919
2013.12.30,0:00,173.448,173.309,173.84,173.093,75209
2013.12.31,0:00,174.407,173.447,174.5,172.811,61278
2014.01.02,0:00,172.36,174.737,174.746,171.813,90049
2014.01.03,0:00,172.074,172.351,172.484,171.026,96954
2014.01.06,0:00,170.943,171.853,172.214,170.39,108752
2014.01.07,0:00,171.505,170.92,171.687,170.814,93360
2014.01.08,0:00,172.402,171.509,172.824,171.484,105834
2014.01.09,0:00,172.745,172.399,173.116,172.176,104766
2014.01.10,0:00,171.636,172.739,173.012,171.231,109632
2014.01.13,0:00,168.715,171.387,171.636,168.329,108587
2014.01.14,0:00,171.266,168.7,171.425,168.694,113969
2014.01.15,0:00,171.129,171.265,171.566,170.416,109030
2014.01.16,0:00,170.617,171.139,171.768,170.182,104159
2014.01.17,0:00,171.249,170.615,171.856,170.16,91803
2014.01.20,0:00,171.094,171.053,171.464,170.279,71493
2014.01.21,0:00,171.796,171.092,172.353,171.04,87948
2014.01.22,0:00,173.194,171.77,173.285,171.299,98670
2014.01.23,0:00,171.75,173.2,173.628,171.192,121211
2014.01.24,0:00,168.482,171.747,172.294,168.426,132702
2014.01.27,0:00,170.032,168.68,170.518,167.732,137185
2014.01.28,0:00,170.588,170.035,171.296,169.888,111618
2014.01.29,0:00,169.369,170.603,171.439,168.673,142786
2014.01.30,0:00,169.271,169.365,169.759,168.152,127152
2014.01.31,0:00,167.725,169.271,169.727,167.557,115813
2014.02.03,0:00,164.578,167.437,168.196,164.268,102915
2014.02.04,0:00,165.901,164.594,166.006,163.857,90344
2014.02.05,0:00,165.388,165.892,166.13,163.931,109988
2014.02.06,0:00,166.612,165.413,166.805,165.031,94410
2014.02.07,0:00,167.903,166.615,168.026,166.1,94793
2014.02.10,0:00,167.702,168.076,168.425,167.182,65186
2014.02.11,0:00,168.802,167.681,169.069,167.487,88535
2014.02.12,0:00,170.12,168.761,170.206,168.273,104431
2014.02.13,0:00,170.161,170.119,170.411,169.219,96097
2014.02.14,0:00,170.456,170.141,170.585,169.104,98056
2014.02.17,0:00,170.3,170.391,171.051,169.88,65890
2014.02.18,0:00,170.73,170.3,171.865,170.205,104848
2014.02.19,0:00,170.564,170.728,171.144,169.588,106304
2014.02.20,0:00,170.236,170.561,170.765,169.21,120778
2014.02.21,0:00,170.295,170.243,171.716,170.092,99209
2014.02.24,0:00,170.696,170.372,170.839,169.841,91814
2014.02.25,0:00,170.507,170.639,171.071,170.045,85538
2014.02.26,0:00,170.591,170.495,170.926,169.94,87683
2014.02.27,0:00,170.351,170.59,170.806,169.04,124038
2014.02.28,0:00,170.37,170.359,171.184,169.37,127640
2014.03.03,0:00,169.042,169.578,170.061,168.808,95046
2014.03.04,0:00,170.281,169.041,170.496,168.945,83395
2014.03.05,0:00,170.992,170.28,171.376,170.132,98241
2014.03.06,0:00,172.483,170.977,172.816,170.954,99917
2014.03.07,0:00,172.537,172.461,173.56,172.028,89960
2014.03.10,0:00,171.9,172.427,172.848,171.52,85209
2014.03.11,0:00,171.093,171.901,172.099,170.917,72530
2014.03.12,0:00,170.755,171.092,171.426,170.148,106625
2014.03.13,0:00,169.322,170.756,171.612,168.695,115194
2014.03.14,0:00,168.713,169.315,169.341,167.919,121558
2014.03.17,0:00,169.32,168.718,169.587,168.445,90034
2014.03.18,0:00,168.275,169.315,169.581,167.758,73097
2014.03.19,0:00,169.248,168.276,169.653,168.063,77730
2014.03.20,0:00,169.012,169.246,169.702,168.693,111075
2014.03.21,0:00,168.532,169.019,169.091,168.086,77928
2014.03.24,0:00,168.624,168.446,169.42,168.311,96549
2014.03.25,0:00,169.048,168.622,169.254,168.363,99617
2014.03.26,0:00,169.173,169.046,169.666,168.886,105280
2014.03.27,0:00,169.733,169.176,170.308,168.62,121663
2014.03.28,0:00,171.073,169.735,171.298,169.539,91441
2014.03.31,0:00,171.947,171.447,172.1,170.963,84048
2014.04.01,0:00,172.331,171.93,172.498,171.73,97980
2014.04.02,0:00,172.679,172.331,172.982,172.281,95125
2014.04.03,0:00,172.466,172.678,173.125,172.142,102681
2014.04.04,0:00,171.156,172.459,172.486,170.994,101333
2014.04.07,0:00,171.164,171.096,171.583,170.657,73946
2014.04.08,0:00,170.438,171.156,171.542,169.997,89517
2014.04.09,0:00,171.238,170.428,171.298,170.381,79679
2014.04.10,0:00,170.35,171.237,171.61,170.068,83048
2014.04.11,0:00,170.019,170.382,170.892,169.481,91172
2014.04.14,0:00,170.345,169.878,170.493,169.578,77845
2014.04.15,0:00,170.431,170.342,170.658,169.461,85810
2014.04.16,0:00,171.663,170.424,172.085,170.288,73328
2014.04.17,0:00,171.908,171.664,172.094,171.439,69388
2014.04.18,0:00,171.998,171.891,172.165,171.772,36334
2014.04.21,0:00,172.222,171.964,172.479,171.935,43478
2014.04.22,0:00,172.612,172.244,172.725,171.999,61806
2014.04.23,0:00,172.043,172.607,172.77,171.347,67071
2014.04.24,0:00,171.877,172.011,172.171,171.462,66549
2014.04.25,0:00,171.632,171.873,172.246,171.37,65580
2014.04.28,0:00,172.22,171.662,172.563,171.247,66170
2014.04.29,0:00,172.683,172.21,172.894,172.209,55891
2014.04.30,0:00,172.472,172.672,172.72,171.922,75380
2014.05.01,0:00,172.811,172.472,172.917,172.372,56592
2014.05.02,0:00,172.384,172.811,173.447,172.355,59280
2014.05.05,0:00,172.233,172.428,172.567,171.762,56739
2014.05.06,0:00,172.553,172.237,172.924,172.186,60180
2014.05.07,0:00,172.711,172.552,172.963,172.132,74404
2014.05.08,0:00,172.087,172.725,172.833,171.85,77375
2014.05.09,0:00,171.532,172.095,172.284,171.208,65429
2014.05.12,0:00,172.238,171.57,172.49,171.445,69292
2014.05.13,0:00,172.02,172.238,172.719,171.897,72815
2014.05.14,0:00,170.783,172.022,172.34,170.585,74911
2014.05.15,0:00,170.479,170.783,171.007,170.152,70383
2014.05.16,0:00,170.651,170.499,170.98,170.211,61478
2014.05.19,0:00,170.607,170.69,170.946,170.005,79812
2014.05.20,0:00,170.593,170.617,170.93,170.368,70388
2014.05.21,0:00,171.284,170.598,171.473,169.794,85558
2014.05.22,0:00,171.61,171.274,171.841,171.204,77271
2014.05.23,0:00,171.593,171.552,171.778,171.255,68407
2014.05.26,0:00,171.642,171.566,171.783,171.46,47563
2014.05.27,0:00,171.362,171.636,171.956,171.266,71261
2014.05.28,0:00,170.111,171.364,171.481,169.879,68953
2014.05.29,0:00,170.118,170.154,170.199,169.525,61005
2014.05.30,0:00,170.447,170.116,170.689,169.771,58555
2014.06.02,0:00,171.411,170.769,171.602,170.436,72719
2014.06.03,0:00,171.657,171.41,171.797,171.255,68229
2014.06.04,0:00,171.908,171.646,172.054,171.341,66532
2014.06.05,0:00,172.224,171.926,172.295,171.593,70011
2014.06.06,0:00,172.137,172.227,172.485,171.813,78642
2014.06.09,0:00,172.231,172.155,172.525,171.983,67471
2014.06.10,0:00,171.472,172.234,172.317,171.335,80817
2014.06.11,0:00,171.325,171.472,171.779,170.945,81011
2014.06.12,0:00,172.138,171.326,172.237,171.017,92901
2014.06.13,0:00,173.058,172.14,173.344,172.107,91625
2014.06.16,0:00,172.917,173.196,173.236,172.712,79874
2014.06.17,0:00,173.251,172.912,173.428,172.823,81970
2014.06.18,0:00,173.159,173.257,173.768,172.886,85663
2014.06.19,0:00,173.672,173.161,173.767,172.866,78426
2014.06.20,0:00,173.626,173.652,174.074,173.525,74670
2014.06.23,0:00,173.514,173.679,173.81,173.157,71253
2014.06.24,0:00,173.165,173.522,173.696,172.922,80885
2014.06.25,0:00,172.961,173.163,173.188,172.71,75970
2014.06.26,0:00,173.15,172.969,173.424,172.59,78069
2014.06.27,0:00,172.632,173.152,173.164,172.443,76258
2014.06.30,0:00,173.29,172.583,173.397,172.358,75761
2014.07.01,0:00,174.067,173.289,174.268,173.255,70110
2014.07.02,0:00,174.655,174.063,174.785,173.985,66218
2014.07.03,0:00,175.265,174.644,175.346,174.485,70989
2014.07.04,0:00,175.068,175.267,175.337,174.819,58242
2014.07.07,0:00,174.409,175.174,175.24,174.26,61921
2014.07.08,0:00,173.98,174.406,174.544,173.707,64451
2014.07.09,0:00,174.321,173.975,174.376,173.789,67992
2014.07.10,0:00,173.579,174.328,174.396,172.944,74975
2014.07.11,0:00,173.227,173.6,173.785,172.989,60237
2014.07.14,0:00,173.433,173.553,173.989,173.336,62963
2014.07.15,0:00,174.293,173.432,174.557,173.263,71363
2014.07.16,0:00,174.225,174.3,174.416,173.994,63922
2014.07.17,0:00,172.986,174.218,174.255,172.967,64033
2014.07.18,0:00,173.003,172.984,173.571,172.667,66093
2014.07.21,0:00,173.104,173.104,173.244,172.788,55351
2014.07.22,0:00,173.087,173.107,173.457,172.962,59503
2014.07.23,0:00,172.909,173.107,173.313,172.586,56207
2014.07.24,0:00,172.903,172.917,173.043,172.62,55911
2014.07.25,0:00,172.729,172.903,173.152,172.634,54826
2014.07.28,0:00,172.948,172.782,173.077,172.738,53035
2014.07.29,0:00,172.996,172.951,173.194,172.707,66974
2014.07.30,0:00,173.809,172.978,174.196,172.896,71973
2014.07.31,0:00,173.525,173.805,173.978,173.388,64784
2014.08.01,0:00,172.544,173.527,173.832,172.372,72325
2014.08.04,0:00,172.912,172.564,172.979,172.428,60121
2014.08.05,0:00,173.203,172.919,173.488,172.762,64260
2014.08.06,0:00,172.037,173.205,173.261,171.527,69143
2014.08.07,0:00,171.835,172.043,172.606,171.691,68167
2014.08.08,0:00,171.093,171.835,171.896,170.688,78416
2014.08.11,0:00,171.52,171.405,171.608,171.212,66688
2014.08.12,0:00,171.896,171.472,171.96,171.37,79660
2014.08.13,0:00,170.895,171.884,172.521,170.844,98609
2014.08.14,0:00,170.926,170.88,171.215,170.646,82382
2014.08.15,0:00,170.78,170.92,171.436,170.416,95533
2014.08.18,0:00,171.545,171.175,171.662,170.999,67046
2014.08.19,0:00,170.98,171.541,171.623,170.687,76681
2014.08.20,0:00,172.142,170.973,172.296,170.948,114348
2014.08.21,0:00,172.155,172.128,172.381,171.869,94276
2014.08.22,0:00,172.165,172.16,172.61,171.603,95914
2014.08.25,0:00,172.478,172.455,172.673,172.288,67441
2014.08.26,0:00,172.085,172.478,172.576,172.085,88969
2014.08.27,0:00,172.165,172.088,172.52,172.051,88440
2014.08.28,0:00,172,172.158,172.278,171.66,95301
2014.08.29,0:00,172.771,171.998,172.803,171.932,92573
2014.09.01,0:00,173.273,172.817,173.398,172.72,61380
2014.09.02,0:00,173.055,173.273,173.94,172.996,107578
2014.09.03,0:00,172.449,173.055,173.357,172.365,101576
2014.09.04,0:00,171.86,172.453,172.759,171.745,118652
2014.09.05,0:00,171.586,171.843,172.243,170.964,121666
2014.09.08,0:00,170.723,169.753,171.088,169.331,129593
2014.09.09,0:00,171,170.723,171.514,170.503,146998
2014.09.10,0:00,173.178,170.993,173.251,170.973,145636
2014.09.11,0:00,174.065,173.18,174.224,172.762,140955
2014.09.12,0:00,174.631,174.011,174.636,173.678,123044
2014.09.15,0:00,173.965,174.355,174.587,173.826,102473
2014.09.16,0:00,174.339,173.944,174.46,172.966,134432
2014.09.17,0:00,176.302,174.332,176.433,174.126,142085
2014.09.18,0:00,178.141,176.31,178.351,176.139,105621
2014.09.19,0:00,177.558,178.165,180.69,177.448,106287
2014.09.22,0:00,178.045,177.58,178.336,177.51,86556
2014.09.23,0:00,178.41,178.041,178.722,176.633,94439
2014.09.24,0:00,178.138,178.437,178.465,177.624,93403
2014.09.25,0:00,177.416,178.145,178.48,177.119,106224
2014.09.26,0:00,177.489,177.42,178.092,177.132,94582
2014.09.29,0:00,177.8,177.377,178.166,177.156,94542
2014.09.30,0:00,177.714,177.8,178.095,177.356,94582
2014.10.01,0:00,176.215,177.725,178.112,176.168,110439
2014.10.02,0:00,175,176.185,176.635,174.301,121254
2014.10.03,0:00,175.284,175.01,175.89,174.851,105694
2014.10.06,0:00,174.93,175.027,175.374,174.452,116548
2014.10.07,0:00,173.828,174.899,175.126,173.67,157372
2014.10.08,0:00,174.729,173.678,174.961,173.434,107930
2014.10.09,0:00,173.789,174.734,175.004,173.578,143498
2014.10.10,0:00,173.044,173.784,173.995,172.734,97840
2014.10.13,0:00,171.809,172.854,173.016,171.729,94534
2014.10.14,0:00,170.222,171.811,172.479,169.922,122577
2014.10.15,0:00,169.654,170.222,171.144,168.01,154082
2014.10.16,0:00,171.034,169.651,171.212,168.457,145747
2014.10.17,0:00,171.968,171.034,172.054,170.196,113066
2014.10.20,0:00,172.854,172.599,172.998,172.219,97816
2014.10.21,0:00,172.363,172.851,172.936,171.796,114005
